0.87330092,0.343806122,-0.024443375,0.062637648
-0.488760185,0.895147471,0.201141202,0.478143835
0.730017116,0.585687405,0.658676942,-0.485134525
0.124982862,1.237437971,1.295060281,-0.288070035
0.945205223,0.194946569,1.935387095,0.652183046
-0.942563404,0.353852531,1.910583001,0.274655138
-0.563363994,0.94487955,0.209479909,-0.252078226
-0.945037287,0.797267319,1.009907565,-0.550695573
-1.116624092,0.132131378,1.090335462,-0.474167009
-0.283571343,0.840552054,1.325491093,-0.501159289
1.018627018,-0.016002138,2.159064802,0.47233147
-0.052820111,1.003549166,1.913422604,0.02217078
-0.610454262,0.832560173,0.917123169,-0.473231971
0.389202951,0.988623237,1.594148771,-0.297815888
-0.462938093,0.632450676,0.024978168,0.267806082
0.324346693,0.945090214,0.568499097,-0.239840614
1.10552939,0.131374156,1.760702222,-0.203756181
-1.009239064,0.174426896,0.100157563,0.698902235
1.050514192,0.529450515,1.923751509,-0.184214639
0.11678436,1.135548012,1.188601936,-0.419717009
1.049830084,0.200013095,0.335269543,-0.309267286
-0.353366908,0.812256838,1.37539317,-0.351965243
0.694802767,0.674287023,0.435500671,-0.49242885
-1.032992471,0.329963645,0.58484189,-0.383166692
-0.884844005,0.774525742,2.202555718,0.18976876
-0.283403363,1.095657961,0.093309818,0.181190567
0.503250288,0.831803197,1.474468094,-0.28669242
-0.324649932,1.084864338,0.721435919,-0.49872877
0.681514598,0.515859208,0.699909159,-0.433430287
-0.899564746,0.077501873,0.339142102,-0.178656547
0.054383439,0.89025523,0.104313455,0.219165855
0.775621398,0.840621626,0.302662082,-0.107723269
-0.71110505,0.720732925,0.544346486,-0.474730098
-0.19370869,1.02353964,0.952081922,-0.537303649
0.78685864,0.598054021,0.861448605,-0.695816606
-0.144364079,1.085499636,0.109911122,-0.07372795
-0.583148145,0.827264363,2.078220324,0.144708248
0.839854243,0.293164835,0.804953907,-0.440942193
0.438876593,0.890102451,1.98846154,0.525118324
-1.111832831,0.128155778,-0.019526893,0.238527152
0.365435566,0.887471886,0.272882358,-0.400925225
-0.151581224,0.901395496,0.078707092,0.274335926
-0.479366047,0.978654253,1.868497232,0.294445656
0.739837798,0.077955692,-0.095857342,0.404574032
1.100287786,0.322554345,1.844721742,0.289144269
-1.018373517,0.025898271,0.123711057,-0.169326758
1.085301516,0.612694612,1.732040079,-0.014646138
-0.632189329,0.800829577,1.036524176,-0.653608753
-0.702134513,0.593682094,1.553568872,-0.292064626
0.985320941,0.157905783,0.873899602,-0.342088869
-0.766150818,0.663211838,1.866605272,-0.05384825
0.525553855,0.756400065,0.114604639,0.533641515
-0.839152049,0.660119495,0.39923966,-0.371462384
0.15324995,0.918498299,1.71936229,-0.159399437
0.80198352,0.918029295,1.822000087,0.265970263
-0.41506354,0.917127538,1.965774712,0.085136522
-0.257339868,0.962260247,1.914094355,0.517549716
0.156396252,0.978707839,0.517033616,-0.38086386
-0.068599676,1.125035545,0.112457376,0.008086342
0.16047038,0.900572885,1.086294116,-0.557819978
-0.733810946,0.279946441,0.219127648,0.270144411
0.775965041,0.550996203,1.954138139,0.355090829
-0.630198536,0.795643909,1.949633028,0.082278629
-1.094110269,0.179210827,1.201032936,-0.502962452
0.724787933,0.844201929,1.944976207,0.543222819
-0.851586455,0.208204062,1.646762157,-0.047171098
-0.781829013,0.463353443,1.671291791,-0.335852803
1.129244264,0.154610268,1.769543229,-0.293763796
0.681780155,0.915610129,1.658309563,0.027399495
-0.819173802,0.818331562,1.826237614,-0.014713069
0.235910142,1.048887223,0.219952472,-0.015037792
-0.594791314,0.83544624,0.777661707,-0.294722388
0.41459209,0.910357547,0.450894473,-0.368223943
-0.047865048,1.092067318,1.949813692,-0.053758233
0.730408317,0.731879712,0.232528484,-0.025384545
-0.584298897,0.610318595,0.517066179,-0.347949341
0.413530775,1.228256995,1.277333405,-0.557364481
1.056346366,0.015422292,0.92670391,-0.398664231
